CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
17476,75,11,3,2.0,11.0,441.429260253906,3.0,0,0,,,,0,0,,131203,5,1,0,1,139951.3125,70011.734375,3,3,46650.4375,13
17477,1,11,1,1.0,78.0,760.099792480469,4.0,0,0,1.0,1.0,1.0,0,0,0.0,130704,4,1,0,1,9286.587890625,5919.875,3,1,3095.529296875,13
17477,1,11,2,2.0,71.0,760.099792480469,4.0,0,0,1.0,1.0,1.0,0,0,0.0,130704,4,1,0,1,9286.587890625,5919.875,3,1,3095.529296875,13
17477,1,11,3,1.0,48.0,760.099792480469,6.0,0,0,1.0,1.0,1.0,0,0,1.0,130704,4,1,0,1,9286.587890625,5919.875,3,1,3095.529296875,13
17477,13,11,1,1.0,78.0,760.099792480469,8.0,0,0,1.0,0.0,1.0,1,0,0.0,130704,4,1,1,1,21608.712890625,15798.7529296875,2,3,10804.3564453125,13
17477,13,11,2,2.0,72.0,760.099792480469,8.0,0,0,1.0,0.0,1.0,1,0,0.0,130704,4,1,1,1,21608.712890625,15798.7529296875,2,3,10804.3564453125,13
17477,36,11,1,2.0,76.0,760.099792480469,3.0,0,0,1.0,1.0,1.0,0,0,0.0,130704,4,1,0,1,12340.599609375,12236.3369140625,1,3,12340.599609375,13
17477,48,11,1,2.0,44.0,760.099792480469,6.0,1,1,0.0,0.0,0.0,1,0,1.0,130704,4,1,1,1,21833.404296875,18527.44921875,2,3,10916.7021484375,13
17477,48,11,2,1.0,16.0,760.099792480469,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130704,4,1,1,1,21833.404296875,18527.44921875,2,3,10916.7021484375,13
17477,48,11,3,,,760.099792480469,,0,0,,,,0,0,,130704,4,1,1,1,21833.404296875,18527.44921875,2,3,10916.7021484375,13
17478,6,11,1,1.0,75.0,392.007843017578,10.0,0,0,1.0,1.0,1.0,0,0,0.0,130106,4,1,1,1,19381.76953125,26076.4296875,2,3,9690.884765625,13
17478,6,11,2,2.0,69.0,392.007843017578,6.0,0,0,1.0,1.0,1.0,0,0,1.0,130106,4,1,1,1,19381.76953125,26076.4296875,2,3,9690.884765625,13
17478,27,11,1,1.0,56.0,392.007843017578,11.0,0,1,1.0,0.0,1.0,1,0,1.0,130106,4,1,1,1,89679.90625,55357.97265625,4,3,22419.9765625,13
17478,27,11,2,2.0,86.0,392.007843017578,1.0,0,0,1.0,0.0,1.0,1,0,0.0,130106,4,1,1,1,89679.90625,55357.97265625,4,3,22419.9765625,13
17478,27,11,3,2.0,52.0,392.007843017578,5.0,0,0,1.0,1.0,1.0,0,0,0.0,130106,4,1,1,1,89679.90625,55357.97265625,4,3,22419.9765625,13
17478,27,11,4,1.0,31.0,392.007843017578,7.0,0,1,1.0,0.0,1.0,1,0,1.0,130106,4,1,1,1,89679.90625,55357.97265625,4,3,22419.9765625,13
17478,48,11,1,1.0,38.0,392.007843017578,8.0,1,1,1.0,0.0,1.0,1,0,1.0,130106,4,1,1,1,55572.9375,33744.65625,2,3,27786.46875,13
17478,48,11,2,2.0,18.0,392.007843017578,9.0,0,1,1.0,0.0,0.0,1,0,0.0,130106,4,1,1,1,55572.9375,33744.65625,2,3,27786.46875,13
17478,68,11,1,2.0,65.0,392.007843017578,7.0,0,0,1.0,1.0,1.0,0,0,1.0,130106,4,1,1,1,48643.51171875,28081.076171875,3,3,16214.50390625,13
17478,68,11,2,1.0,68.0,392.007843017578,6.0,0,0,1.0,1.0,1.0,0,0,1.0,130106,4,1,1,1,48643.51171875,28081.076171875,3,3,16214.50390625,13
17478,68,11,3,2.0,91.0,392.007843017578,1.0,0,0,1.0,0.0,1.0,1,0,0.0,130106,4,1,1,1,48643.51171875,28081.076171875,3,3,16214.50390625,13
17478,89,11,1,2.0,63.0,392.007843017578,6.0,0,0,1.0,1.0,1.0,0,1,1.0,130106,4,1,1,1,27188.6171875,31472.193359375,2,3,13594.30859375,13
17478,89,11,2,2.0,82.0,392.007843017578,4.0,0,0,1.0,1.0,1.0,0,0,0.0,130106,4,1,1,1,27188.6171875,31472.193359375,2,3,13594.30859375,13
17478,131,11,1,1.0,43.0,392.007843017578,6.0,0,0,1.0,0.0,1.0,1,1,1.0,130106,4,1,1,1,43547.421875,43747.8828125,5,3,8709.484375,13
17478,131,11,2,2.0,41.0,392.007843017578,8.0,0,1,1.0,0.0,0.0,1,0,0.0,130106,4,1,1,1,43547.421875,43747.8828125,5,3,8709.484375,13
17478,131,11,3,2.0,17.0,392.007843017578,6.0,0,0,0.0,0.0,0.0,0,0,0.0,130106,4,1,1,1,43547.421875,43747.8828125,5,3,8709.484375,13
17478,131,11,4,1.0,15.0,392.007843017578,5.0,0,0,0.0,0.0,0.0,0,0,1.0,130106,4,1,1,1,43547.421875,43747.8828125,5,3,8709.484375,13
17478,131,11,5,2.0,74.0,392.007843017578,5.0,0,0,1.0,0.0,1.0,1,0,0.0,130106,4,1,1,1,43547.421875,43747.8828125,5,3,8709.484375,13
17479,24,11,1,1.0,93.0,441.429260253906,3.0,0,0,1.0,1.0,1.0,0,0,0.0,130704,4,1,1,0,20448.810546875,19482.67578125,2,3,10224.4052734375,13
17479,24,11,2,2.0,88.0,441.429260253906,1.0,0,0,1.0,1.0,1.0,0,0,0.0,130704,4,1,1,0,20448.810546875,19482.67578125,2,3,10224.4052734375,13
17479,61,11,1,1.0,51.0,441.429260253906,4.0,1,0,1.0,0.0,1.0,1,0,1.0,130704,4,1,1,1,43484.58984375,41506.5390625,4,3,10871.1474609375,13
17479,61,11,2,2.0,48.0,441.429260253906,1.0,0,0,1.0,0.0,0.0,1,0,1.0,130704,4,1,1,1,43484.58984375,41506.5390625,4,3,10871.1474609375,13
17479,61,11,3,2.0,17.0,441.429260253906,6.0,0,0,0.0,0.0,0.0,0,0,1.0,130704,4,1,1,1,43484.58984375,41506.5390625,4,3,10871.1474609375,13
17479,61,11,4,1.0,8.0,441.429260253906,3.0,0,0,,,,0,0,,130704,4,1,1,1,43484.58984375,41506.5390625,4,3,10871.1474609375,13
17479,74,11,1,2.0,43.0,441.429260253906,6.0,1,1,1.0,0.0,1.0,1,0,1.0,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,74,11,2,1.0,19.0,441.429260253906,9.0,0,1,1.0,0.0,1.0,1,0,0.0,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,74,11,3,,,441.429260253906,,0,0,,,,0,0,,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,74,11,4,,,441.429260253906,,0,0,,,,0,0,,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,74,11,5,,,441.429260253906,,0,0,,,,0,0,,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,74,11,6,,,441.429260253906,,0,0,,,,0,0,,130704,4,1,1,1,35482.5,56011.48046875,2,3,17741.25,13
17479,86,11,1,2.0,67.0,441.429260253906,8.0,1,0,1.0,0.0,1.0,1,0,0.0,130704,4,1,1,1,107829.1953125,68515.09375,2,3,53914.59765625,13
17479,86,11,2,1.0,46.0,441.429260253906,7.0,1,1,1.0,0.0,1.0,1,0,1.0,130704,4,1,1,1,107829.1953125,68515.09375,2,3,53914.59765625,13
17480,2,11,1,2.0,61.0,471.747924804688,5.0,0,0,1.0,1.0,1.0,1,0,0.0,130207,5,1,0,1,26222.26171875,27831.615234375,3,3,8740.75390625,13
17480,2,11,2,2.0,29.0,471.747924804688,6.0,0,1,1.0,0.0,1.0,1,0,0.0,130207,5,1,0,1,26222.26171875,27831.615234375,3,3,8740.75390625,13
17480,2,11,3,2.0,5.0,471.747924804688,2.0,0,0,,,,0,0,,130207,5,1,0,1,26222.26171875,27831.615234375,3,3,8740.75390625,13
17480,25,11,1,1.0,54.0,471.747924804688,5.0,0,0,1.0,1.0,1.0,0,0,1.0,130207,5,1,0,0,37775.09765625,20217.583984375,1,3,37775.09765625,13
17480,33,11,1,1.0,33.0,471.747924804688,4.0,0,0,1.0,1.0,1.0,0,0,1.0,130207,5,1,0,0,31744.19140625,31793.193359375,2,3,15872.095703125,13
17480,33,11,2,2.0,63.0,471.747924804688,5.0,0,0,1.0,1.0,1.0,0,0,1.0,130207,5,1,0,0,31744.19140625,31793.193359375,2,3,15872.095703125,13
17480,44,11,1,1.0,70.0,471.747924804688,5.0,0,0,1.0,0.0,1.0,1,0,0.0,130207,5,1,1,1,25275.947265625,16078.0712890625,3,2,8425.315755208334,13
17480,44,11,2,2.0,28.0,471.747924804688,6.0,0,1,1.0,0.0,1.0,1,1,1.0,130207,5,1,1,1,25275.947265625,16078.0712890625,3,2,8425.315755208334,13
17480,44,11,3,2.0,5.0,471.747924804688,2.0,0,0,,,,0,0,,130207,5,1,1,1,25275.947265625,16078.0712890625,3,2,8425.315755208334,13
17480,58,11,1,1.0,61.0,471.747924804688,8.0,1,0,1.0,0.0,1.0,1,0,1.0,130207,5,1,1,1,88129.2890625,35744.4140625,3,3,29376.4296875,13
17480,58,11,2,2.0,60.0,471.747924804688,6.0,0,0,1.0,1.0,1.0,0,0,1.0,130207,5,1,1,1,88129.2890625,35744.4140625,3,3,29376.4296875,13
17480,58,11,3,2.0,29.0,471.747924804688,10.0,1,1,1.0,0.0,1.0,1,0,1.0,130207,5,1,1,1,88129.2890625,35744.4140625,3,3,29376.4296875,13
17480,69,11,1,2.0,43.0,471.747924804688,6.0,0,1,1.0,1.0,1.0,1,0,1.0,130207,5,1,0,1,28104.59375,15873.21484375,1,3,28104.59375,13
17481,4,11,1,1.0,62.0,715.713989257813,3.0,0,0,1.0,1.0,1.0,0,0,1.0,130104,3,1,1,1,50486.3203125,40864.9921875,4,3,12621.580078125,13
17481,4,11,2,2.0,49.0,715.713989257813,3.0,0,0,1.0,1.0,1.0,0,0,0.0,130104,3,1,1,1,50486.3203125,40864.9921875,4,3,12621.580078125,13
17481,4,11,3,2.0,25.0,715.713989257813,5.0,0,1,1.0,0.0,1.0,1,0,1.0,130104,3,1,1,1,50486.3203125,40864.9921875,4,3,12621.580078125,13
17481,4,11,4,1.0,24.0,715.713989257813,5.0,0,1,1.0,0.0,1.0,1,0,1.0,130104,3,1,1,1,50486.3203125,40864.9921875,4,3,12621.580078125,13
17481,26,11,1,2.0,42.0,715.713989257813,6.0,0,1,1.0,1.0,1.0,1,0,0.0,130104,3,1,0,1,60075.7109375,34464.33203125,4,3,15018.927734375,13
17481,26,11,2,1.0,46.0,715.713989257813,5.0,1,0,0.0,1.0,1.0,0,0,1.0,130104,3,1,0,1,60075.7109375,34464.33203125,4,3,15018.927734375,13
17481,26,11,3,1.0,16.0,715.713989257813,5.0,0,0,0.0,0.0,0.0,0,0,1.0,130104,3,1,0,1,60075.7109375,34464.33203125,4,3,15018.927734375,13
17481,26,11,4,1.0,5.0,715.713989257813,2.0,0,0,,,,0,0,,130104,3,1,0,1,60075.7109375,34464.33203125,4,3,15018.927734375,13
17481,91,11,1,1.0,33.0,715.713989257813,8.0,0,1,1.0,0.0,1.0,1,0,1.0,130104,3,1,0,1,21809.0625,15676.0537109375,1,3,21809.0625,13
17481,91,11,2,,,715.713989257813,,0,0,,,,0,0,,130104,3,1,0,1,21809.0625,15676.0537109375,1,3,21809.0625,13
17481,91,11,3,,,715.713989257813,,0,0,,,,0,0,,130104,3,1,0,1,21809.0625,15676.0537109375,1,3,21809.0625,13
17481,147,11,1,1.0,36.0,715.713989257813,5.0,1,1,1.0,1.0,1.0,1,1,1.0,130104,3,1,0,1,36370.0078125,15554.294921875,5,2,7274.0015625,13
17481,147,11,2,2.0,34.0,715.713989257813,7.0,1,0,1.0,1.0,1.0,0,0,0.0,130104,3,1,0,1,36370.0078125,15554.294921875,5,2,7274.0015625,13
17481,147,11,3,1.0,16.0,715.713989257813,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130104,3,1,0,1,36370.0078125,15554.294921875,5,2,7274.0015625,13
17481,147,11,4,1.0,14.0,715.713989257813,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130104,3,1,0,1,36370.0078125,15554.294921875,5,2,7274.0015625,13
17481,147,11,5,1.0,1.0,715.713989257813,,0,0,,,,0,0,,130104,3,1,0,1,36370.0078125,15554.294921875,5,2,7274.0015625,13
17482,18,11,1,1.0,57.0,481.272064208984,4.0,0,0,1.0,1.0,1.0,0,0,0.0,130401,4,1,0,1,13223.5556640625,8520.3583984375,3,1,4407.851888020833,13
17482,18,11,2,2.0,40.0,481.272064208984,4.0,0,0,1.0,0.0,1.0,1,0,1.0,130401,4,1,0,1,13223.5556640625,8520.3583984375,3,1,4407.851888020833,13
17482,18,11,3,1.0,13.0,481.272064208984,4.0,0,0,,,,0,0,,130401,4,1,0,1,13223.5556640625,8520.3583984375,3,1,4407.851888020833,13
17482,35,11,1,1.0,57.0,481.272064208984,3.0,0,0,1.0,1.0,1.0,0,0,1.0,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,2,2.0,52.0,481.272064208984,4.0,0,0,1.0,1.0,1.0,0,0,0.0,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,3,1.0,15.0,481.272064208984,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,4,2.0,24.0,481.272064208984,6.0,0,1,1.0,0.0,1.0,1,0,1.0,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,5,2.0,5.0,481.272064208984,2.0,0,0,,,,0,0,,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,6,1.0,2.0,481.272064208984,,0,0,,,,0,0,,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,7,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,35,11,8,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,0,1,43019.82421875,31886.302734375,6,2,7169.970703125,13
17482,77,11,1,1.0,24.0,481.272064208984,8.0,0,0,1.0,1.0,1.0,1,0,1.0,130401,4,1,1,1,15795.8037109375,16174.916015625,1,3,15795.8037109375,13
17482,77,11,2,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,1,1,15795.8037109375,16174.916015625,1,3,15795.8037109375,13
17482,77,11,3,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,1,1,15795.8037109375,16174.916015625,1,3,15795.8037109375,13
17482,77,11,4,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,1,1,15795.8037109375,16174.916015625,1,3,15795.8037109375,13
17482,92,11,1,2.0,68.0,481.272064208984,4.0,0,0,1.0,1.0,1.0,0,0,1.0,130401,4,1,0,1,9881.9775390625,8179.22412109375,2,2,4940.98876953125,13
17482,92,11,2,1.0,70.0,481.272064208984,4.0,0,0,1.0,0.0,1.0,1,0,0.0,130401,4,1,0,1,9881.9775390625,8179.22412109375,2,2,4940.98876953125,13
17482,92,11,3,,,481.272064208984,,0,0,,,,0,0,,130401,4,1,0,1,9881.9775390625,8179.22412109375,2,2,4940.98876953125,13
17482,129,11,1,2.0,38.0,481.272064208984,6.0,0,0,1.0,1.0,1.0,0,0,0.0,130401,4,1,0,1,34259.01171875,24689.638671875,5,2,6851.80234375,13
17482,129,11,2,1.0,41.0,481.272064208984,6.0,0,0,1.0,0.0,1.0,1,0,1.0,130401,4,1,0,1,34259.01171875,24689.638671875,5,2,6851.80234375,13
17482,129,11,3,2.0,15.0,481.272064208984,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130401,4,1,0,1,34259.01171875,24689.638671875,5,2,6851.80234375,13
17482,129,11,4,2.0,6.0,481.272064208984,2.0,0,0,,,,0,0,,130401,4,1,0,1,34259.01171875,24689.638671875,5,2,6851.80234375,13
17482,129,11,5,2.0,4.0,481.272064208984,2.0,0,0,,,,0,0,,130401,4,1,0,1,34259.01171875,24689.638671875,5,2,6851.80234375,13
17483,1,11,1,1.0,50.0,743.291137695313,5.0,0,1,1.0,1.0,1.0,1,0,1.0,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,1,11,2,2.0,48.0,743.291137695313,4.0,0,0,1.0,0.0,1.0,1,0,0.0,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,1,11,3,1.0,20.0,743.291137695313,4.0,0,0,1.0,1.0,1.0,0,0,0.0,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,1,11,4,1.0,18.0,743.291137695313,6.0,0,0,1.0,1.0,1.0,0,0,1.0,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,1,11,5,1.0,12.0,743.291137695313,4.0,0,0,,,,0,0,,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,1,11,6,,,743.291137695313,,0,0,,,,0,0,,131101,5,1,1,1,37934.8125,37000.91796875,5,3,7586.9625,13
17483,19,11,1,2.0,85.0,743.291137695313,1.0,0,0,1.0,1.0,1.0,0,0,0.0,131101,5,1,0,1,26947.291015625,27826.75390625,2,3,13473.6455078125,13
17483,19,11,2,1.0,12.0,743.291137695313,4.0,0,0,,,,0,0,,131101,5,1,0,1,26947.291015625,27826.75390625,2,3,13473.6455078125,13
17483,89,11,1,1.0,66.0,743.291137695313,5.0,0,0,1.0,1.0,1.0,0,0,1.0,131101,5,1,1,1,18166.96875,10609.3828125,2,2,9083.484375,13
17483,89,11,2,2.0,61.0,743.291137695313,5.0,0,0,1.0,1.0,1.0,0,0,1.0,131101,5,1,1,1,18166.96875,10609.3828125,2,2,9083.484375,13
17483,107,11,1,1.0,33.0,743.291137695313,8.0,1,1,0.0,0.0,1.0,1,0,1.0,131101,5,1,1,1,129565.4609375,52394.93359375,3,3,43188.48697916666,13
17483,107,11,2,2.0,32.0,743.291137695313,6.0,0,1,1.0,1.0,1.0,1,0,1.0,131101,5,1,1,1,129565.4609375,52394.93359375,3,3,43188.48697916666,13
17483,107,11,3,1.0,6.0,743.291137695313,2.0,0,0,,,,0,0,,131101,5,1,1,1,129565.4609375,52394.93359375,3,3,43188.48697916666,13
17484,30,11,1,1.0,51.0,386.056427001953,6.0,0,0,1.0,1.0,1.0,0,1,1.0,130206,5,1,1,1,39209.5625,22417.728515625,2,3,19604.78125,13
17484,30,11,2,2.0,49.0,386.056427001953,5.0,0,0,1.0,1.0,1.0,0,0,1.0,130206,5,1,1,1,39209.5625,22417.728515625,2,3,19604.78125,13
17484,78,11,1,1.0,48.0,386.056427001953,8.0,1,1,0.0,0.0,1.0,1,0,1.0,130206,5,1,1,1,90547.7421875,54084.62109375,4,3,22636.935546875,13
17484,78,11,2,2.0,35.0,386.056427001953,8.0,0,1,1.0,0.0,1.0,1,0,0.0,130206,5,1,1,1,90547.7421875,54084.62109375,4,3,22636.935546875,13
17484,78,11,3,2.0,16.0,386.056427001953,6.0,0,0,0.0,0.0,0.0,0,0,0.0,130206,5,1,1,1,90547.7421875,54084.62109375,4,3,22636.935546875,13
17484,78,11,4,2.0,12.0,386.056427001953,4.0,0,0,,,,0,0,,130206,5,1,1,1,90547.7421875,54084.62109375,4,3,22636.935546875,13
17484,93,11,1,2.0,72.0,386.056427001953,9.0,0,0,1.0,0.0,1.0,1,0,0.0,130206,5,1,1,1,16487.234375,16405.927734375,1,3,16487.234375,13
17485,10,11,1,1.0,61.0,760.099792480469,8.0,1,1,0.0,0.0,1.0,1,0,1.0,130702,4,1,1,1,62374.390625,31690.263671875,4,3,15593.59765625,13
17485,10,11,2,2.0,59.0,760.099792480469,7.0,0,0,1.0,1.0,1.0,0,0,0.0,130702,4,1,1,1,62374.390625,31690.263671875,4,3,15593.59765625,13
17485,10,11,3,1.0,25.0,760.099792480469,10.0,0,0,1.0,0.0,1.0,1,0,1.0,130702,4,1,1,1,62374.390625,31690.263671875,4,3,15593.59765625,13
17485,10,11,4,1.0,16.0,760.099792480469,5.0,0,0,0.0,0.0,0.0,0,0,0.0,130702,4,1,1,1,62374.390625,31690.263671875,4,3,15593.59765625,13
17485,10,11,5,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,1,1,62374.390625,31690.263671875,4,3,15593.59765625,13
17485,32,11,1,1.0,59.0,760.099792480469,6.0,1,0,1.0,0.0,1.0,1,0,1.0,130702,4,1,1,1,138059.484375,41252.04296875,2,3,69029.7421875,13
17485,32,11,2,2.0,57.0,760.099792480469,6.0,0,0,1.0,1.0,1.0,0,0,0.0,130702,4,1,1,1,138059.484375,41252.04296875,2,3,69029.7421875,13
17485,56,11,1,2.0,72.0,760.099792480469,1.0,0,0,1.0,0.0,1.0,1,0,0.0,130702,4,1,0,1,52139.93359375,44462.0,4,3,13034.9833984375,13
17485,56,11,2,2.0,31.0,760.099792480469,7.0,0,1,1.0,0.0,1.0,1,0,0.0,130702,4,1,0,1,52139.93359375,44462.0,4,3,13034.9833984375,13
17485,56,11,3,1.0,34.0,760.099792480469,6.0,0,1,1.0,0.0,1.0,1,0,1.0,130702,4,1,0,1,52139.93359375,44462.0,4,3,13034.9833984375,13
17485,56,11,4,1.0,2.0,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,52139.93359375,44462.0,4,3,13034.9833984375,13
17485,99,11,1,2.0,78.0,760.099792480469,3.0,0,0,1.0,0.0,1.0,1,0,1.0,130702,4,1,0,1,10186.9970703125,5871.091796875,2,2,5093.49853515625,13
17485,99,11,2,1.0,58.0,760.099792480469,5.0,0,0,1.0,1.0,1.0,0,0,1.0,130702,4,1,0,1,10186.9970703125,5871.091796875,2,2,5093.49853515625,13
17485,116,11,1,1.0,32.0,760.099792480469,6.0,1,0,1.0,0.0,1.0,1,0,1.0,130702,4,1,0,1,57459.29296875,39060.609375,4,3,14364.8232421875,13
17485,116,11,2,2.0,33.0,760.099792480469,6.0,0,1,1.0,0.0,1.0,1,0,1.0,130702,4,1,0,1,57459.29296875,39060.609375,4,3,14364.8232421875,13
17485,116,11,3,2.0,8.0,760.099792480469,3.0,0,0,,,,0,0,,130702,4,1,0,1,57459.29296875,39060.609375,4,3,14364.8232421875,13
17485,116,11,4,1.0,1.0,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,57459.29296875,39060.609375,4,3,14364.8232421875,13
17485,161,11,1,1.0,90.0,760.099792480469,3.0,0,0,1.0,0.0,1.0,1,0,0.0,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17485,161,11,2,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17485,161,11,3,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17485,161,11,4,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17485,161,11,5,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17485,161,11,6,,,760.099792480469,,0,0,,,,0,0,,130702,4,1,0,1,20074.61328125,15800.0107421875,1,3,20074.61328125,13
17486,15,11,1,1.0,77.0,481.272064208984,3.0,0,0,1.0,1.0,1.0,0,0,0.0,130202,5,1,1,1,15081.1162109375,21356.6484375,1,3,15081.1162109375,13
17486,15,11,2,,,481.272064208984,,0,0,,,,0,0,,130202,5,1,1,1,15081.1162109375,21356.6484375,1,3,15081.1162109375,13
17486,105,11,1,2.0,32.0,481.272064208984,8.0,0,1,1.0,0.0,1.0,1,0,0.0,130202,5,1,0,1,9485.0693359375,17134.083984375,3,3,3161.689778645833,13
17486,105,11,2,1.0,9.0,481.272064208984,3.0,0,0,,,,0,0,,130202,5,1,0,1,9485.0693359375,17134.083984375,3,3,3161.689778645833,13
17486,105,11,3,1.0,6.0,481.272064208984,2.0,0,0,,,,0,0,,130202,5,1,0,1,9485.0693359375,17134.083984375,3,3,3161.689778645833,13
17486,105,11,4,,,481.272064208984,,0,0,,,,0,0,,130202,5,1,0,1,9485.0693359375,17134.083984375,3,3,3161.689778645833,13
17486,105,11,5,,,481.272064208984,,0,0,,,,0,0,,130202,5,1,0,1,9485.0693359375,17134.083984375,3,3,3161.689778645833,13
17486,141,11,1,1.0,49.0,481.272064208984,6.0,0,1,1.0,0.0,1.0,1,0,1.0,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,2,2.0,55.0,481.272064208984,8.0,0,1,1.0,1.0,1.0,1,0,0.0,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,3,1.0,23.0,481.272064208984,6.0,0,1,1.0,0.0,1.0,1,0,1.0,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,4,2.0,22.0,481.272064208984,6.0,0,1,1.0,1.0,1.0,1,0,0.0,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,5,2.0,6.0,481.272064208984,2.0,0,0,,,,0,0,,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,6,,,481.272064208984,,0,0,,,,0,0,,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17486,141,11,7,,,481.272064208984,,0,0,,,,0,0,,130202,5,1,1,1,74531.78125,27796.466796875,5,3,14906.35625,13
17487,30,11,1,2.0,52.0,760.099792480469,3.0,0,0,1.0,0.0,1.0,1,0,1.0,131201,4,1,1,1,37585.375,34173.10546875,4,3,9396.34375,13
17487,30,11,2,2.0,22.0,760.099792480469,7.0,0,1,1.0,0.0,1.0,1,1,1.0,131201,4,1,1,1,37585.375,34173.10546875,4,3,9396.34375,13
17487,30,11,3,1.0,25.0,760.099792480469,6.0,0,1,1.0,0.0,1.0,1,0,1.0,131201,4,1,1,1,37585.375,34173.10546875,4,3,9396.34375,13
17487,30,11,4,2.0,1.0,760.099792480469,,0,0,,,,0,0,,131201,4,1,1,1,37585.375,34173.10546875,4,3,9396.34375,13
17487,64,11,1,1.0,39.0,760.099792480469,10.0,0,1,1.0,0.0,1.0,1,0,1.0,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,64,11,2,2.0,45.0,760.099792480469,7.0,0,1,1.0,0.0,1.0,1,0,1.0,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,64,11,3,2.0,11.0,760.099792480469,3.0,0,0,,,,0,0,,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,64,11,4,1.0,8.0,760.099792480469,3.0,0,0,,,,0,0,,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,64,11,5,2.0,23.0,760.099792480469,9.0,1,1,1.0,0.0,1.0,1,0,0.0,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,64,11,6,2.0,2.0,760.099792480469,,0,0,,,,0,0,,131201,4,1,0,1,35100.41796875,29902.484375,6,2,5850.069661458333,13
17487,81,11,1,2.0,43.0,760.099792480469,6.0,0,1,1.0,0.0,1.0,1,0,1.0,131201,4,1,1,1,21279.21484375,30122.23828125,3,3,7093.071614583333,13
